Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
1196,Exit long,2025-10-08 19:17,Exit Long,25388.5,1,25371.25,34.5,0.07,35.5,0.07,-2,0.00,2756,27.56
1196,Entry long,2025-10-08 19:13,Long,25371.25,1,25371.25,34.5,0.07,35.5,0.07,-2,0.00,2756,27.56
1197,Exit short,2025-10-08 22:51,Exit Short,25315.25,1,25324,17.5,0.03,19,0.04,-30,-0.06,2773.5,27.74
1197,Entry short,2025-10-08 21:34,Short,25324,1,25324,17.5,0.03,19,0.04,-30,-0.06,2773.5,27.74
1198,Exit short,2025-10-09 03:35,Exit Short,25329,1,25338.25,18.5,0.04,31,0.06,-15.5,-0.03,2792,27.92
1198,Entry short,2025-10-09 03:24,Short,25338.25,1,25338.25,18.5,0.04,31,0.06,-15.5,-0.03,2792,27.92
1199,Exit short,2025-10-09 15:19,Exit Short,25258.25,1,25179.75,-157,-0.31,38,0.08,-164.5,-0.33,2635,26.35
1199,Entry short,2025-10-09 13:28,Short,25179.75,1,25179.75,-157,-0.31,38,0.08,-164.5,-0.33,2635,26.35
1200,Exit long,2025-10-09 15:39,Exit Long,25279.5,1,25258.25,42.5,0.08,51.5,0.10,-3,-0.01,2677.5,26.78
1200,Entry long,2025-10-09 15:19,Long,25258.25,1,25258.25,42.5,0.08,51.5,0.10,-3,-0.01,2677.5,26.78
1201,Exit long,2025-10-09 18:35,Exit Long,25312.75,1,25294.5,36.5,0.07,38.5,0.08,-48.5,-0.10,2714,27.14
1201,Entry long,2025-10-09 16:00,Long,25294.5,1,25294.5,36.5,0.07,38.5,0.08,-48.5,-0.10,2714,27.14
1202,Exit long,2025-10-09 19:49,Exit Long,25326.75,1,25322.75,8,0.02,10,0.02,-26.5,-0.05,2722,27.22
1202,Entry long,2025-10-09 19:01,Long,25322.75,1,25322.75,8,0.02,10,0.02,-26.5,-0.05,2722,27.22
1203,Exit long,2025-10-10 00:22,Exit Long,25315.5,1,25347.5,-64,-0.13,17.5,0.03,-75,-0.15,2658,26.58
1203,Entry long,2025-10-09 21:55,Long,25347.5,1,25347.5,-64,-0.13,17.5,0.03,-75,-0.15,2658,26.58
1204,Exit short,2025-10-10 00:56,Exit Short,25306.25,1,25315.5,18.5,0.04,31.5,0.06,-23.5,-0.05,2676.5,26.77
1204,Entry short,2025-10-10 00:22,Short,25315.5,1,25315.5,18.5,0.04,31.5,0.06,-23.5,-0.05,2676.5,26.77
1205,Exit long,2025-10-10 07:34,Exit Long,25319.25,1,25311.75,15,0.03,16.5,0.03,-12.5,-0.02,2691.5,26.92
1205,Entry long,2025-10-10 07:11,Long,25311.75,1,25311.75,15,0.03,16.5,0.03,-12.5,-0.02,2691.5,26.92
1206,Exit short,2025-10-10 15:29,Exit Short,24516.75,1,24567.5,101.5,0.21,110.5,0.22,-46,-0.09,2793,27.93
1206,Entry short,2025-10-10 15:12,Short,24567.5,1,24567.5,101.5,0.21,110.5,0.22,-46,-0.09,2793,27.93
1207,Exit long,2025-10-12 19:59,Exit Long,24791,1,24757.75,66.5,0.13,73,0.15,-13.5,-0.03,2859.5,28.60
1207,Entry long,2025-10-12 19:47,Long,24757.75,1,24757.75,66.5,0.13,73,0.15,-13.5,-0.03,2859.5,28.60
1208,Exit long,2025-10-12 20:46,Exit Long,24812,1,24791.25,41.5,0.08,46,0.09,-30.5,-0.06,2901,29.01
1208,Entry long,2025-10-12 20:19,Long,24791.25,1,24791.25,41.5,0.08,46,0.09,-30.5,-0.06,2901,29.01
1209,Exit long,2025-10-13 03:16,Exit Long,24893.25,1,24842,102.5,0.21,110,0.22,-157.5,-0.32,3003.5,30.04
1209,Entry long,2025-10-12 21:24,Long,24842,1,24842,102.5,0.21,110,0.22,-157.5,-0.32,3003.5,30.04
1210,Exit short,2025-10-13 08:34,Exit Short,24825,1,24740,-170,-0.34,6,0.01,-181.5,-0.37,2833.5,28.34
1210,Entry short,2025-10-13 07:31,Short,24740,1,24740,-170,-0.34,6,0.01,-181.5,-0.37,2833.5,28.34
1211,Exit long,2025-10-13 09:59,Exit Long,24885,1,24825,120,0.24,128,0.26,-201,-0.40,2953.5,29.54
1211,Entry long,2025-10-13 08:34,Long,24825,1,24825,120,0.24,128,0.26,-201,-0.40,2953.5,29.54
1212,Exit long,2025-10-13 13:08,Exit Long,24955.25,1,24895.5,119.5,0.24,126,0.25,-58,-0.12,3073,30.73
1212,Entry long,2025-10-13 11:58,Long,24895.5,1,24895.5,119.5,0.24,126,0.25,-58,-0.12,3073,30.73
1213,Exit short,2025-10-13 23:56,Exit Short,24908.25,1,24919.25,22,0.04,30.5,0.06,-10,-0.02,3095,30.95
1213,Entry short,2025-10-13 23:48,Short,24919.25,1,24919.25,22,0.04,30.5,0.06,-10,-0.02,3095,30.95
1214,Exit short,2025-10-14 06:45,Exit Short,24530.25,1,24579.25,98,0.20,107,0.22,-18,-0.04,3193,31.93
1214,Entry short,2025-10-14 06:29,Short,24579.25,1,24579.25,98,0.20,107,0.22,-18,-0.04,3193,31.93
1215,Exit long,2025-10-14 09:05,Exit Long,24650.5,1,24650,1,0.00,31,0.06,-189.5,-0.38,3194,31.94
1215,Entry long,2025-10-14 07:49,Long,24650,1,24650,1,0.00,31,0.06,-189.5,-0.38,3194,31.94
1216,Exit long,2025-10-14 11:54,Exit Long,24830.25,1,24734.25,192,0.39,208,0.42,-100,-0.20,3386,33.86
1216,Entry long,2025-10-14 11:04,Long,24734.25,1,24734.25,192,0.39,208,0.42,-100,-0.20,3386,33.86
1217,Exit long,2025-10-14 12:41,Exit Long,24906.5,1,24864.25,84.5,0.17,89.5,0.18,-54,-0.11,3470.5,34.71
1217,Entry long,2025-10-14 12:21,Long,24864.25,1,24864.25,84.5,0.17,89.5,0.18,-54,-0.11,3470.5,34.71
1218,Exit short,2025-10-15 01:01,Exit Short,24878.5,1,24705.25,-346.5,-0.70,17,0.03,-355,-0.72,3124,31.24
1218,Entry short,2025-10-14 16:09,Short,24705.25,1,24705.25,-346.5,-0.70,17,0.03,-355,-0.72,3124,31.24
1219,Exit long,2025-10-15 01:21,Exit Long,24912.75,1,24878.5,68.5,0.14,72,0.14,-13,-0.03,3192.5,31.92
1219,Entry long,2025-10-15 01:01,Long,24878.5,1,24878.5,68.5,0.14,72,0.14,-13,-0.03,3192.5,31.92
1220,Exit long,2025-10-15 05:04,Exit Long,24961,1,24925,72,0.14,76.5,0.15,-19.5,-0.04,3264.5,32.65
1220,Entry long,2025-10-15 04:39,Long,24925,1,24925,72,0.14,76.5,0.15,-19.5,-0.04,3264.5,32.65
1221,Exit short,2025-10-15 12:26,Exit Short,24987,1,24926.25,-121.5,-0.24,99.5,0.20,-383,-0.77,3143,31.43
1221,Entry short,2025-10-15 09:48,Short,24926.25,1,24926.25,-121.5,-0.24,99.5,0.20,-383,-0.77,3143,31.43
1222,Exit long,2025-10-16 02:35,Exit Long,25010.5,1,24987,47,0.09,52,0.10,-647,-1.29,3190,31.90
1222,Entry long,2025-10-15 12:26,Long,24987,1,24987,47,0.09,52,0.10,-647,-1.29,3190,31.90
1223,Exit short,2025-10-17 01:18,Exit Short,24663.5,1,24663.75,0.5,0.00,41,0.08,-389.5,-0.79,3190.5,31.91
1223,Entry short,2025-10-16 14:32,Short,24663.75,1,24663.75,0.5,0.00,41,0.08,-389.5,-0.79,3190.5,31.91
1224,Exit short,2025-10-17 01:43,Exit Short,24619.5,1,24658.25,77.5,0.16,80,0.16,-6,-0.01,3268,32.68
1224,Entry short,2025-10-17 01:32,Short,24658.25,1,24658.25,77.5,0.16,80,0.16,-6,-0.01,3268,32.68
1225,Exit short,2025-10-17 05:37,Exit Short,24553.75,1,24461.75,-184,-0.38,103,0.21,-199.5,-0.41,3084,30.84
1225,Entry short,2025-10-17 03:33,Short,24461.75,1,24461.75,-184,-0.38,103,0.21,-199.5,-0.41,3084,30.84
1226,Exit long,2025-10-17 07:01,Exit Long,24582.5,1,24553.75,57.5,0.12,62.5,0.13,-142.5,-0.29,3141.5,31.42
1226,Entry long,2025-10-17 05:37,Long,24553.75,1,24553.75,57.5,0.12,62.5,0.13,-142.5,-0.29,3141.5,31.42
1227,Exit long,2025-10-17 08:10,Exit Long,24781.75,1,24728.5,106.5,0.22,123,0.25,-37,-0.07,3248,32.48
1227,Entry long,2025-10-17 08:00,Long,24728.5,1,24728.5,106.5,0.22,123,0.25,-37,-0.07,3248,32.48
1228,Exit short,2025-10-17 14:17,Exit Short,24982.5,1,24722.25,-520.5,-1.05,95.5,0.19,-529.5,-1.07,2727.5,27.28
1228,Entry short,2025-10-17 11:29,Short,24722.25,1,24722.25,-520.5,-1.05,95.5,0.19,-529.5,-1.07,2727.5,27.28
1229,Exit long,2025-10-17 14:27,Exit Long,25017.25,1,24982.5,69.5,0.14,95,0.19,-9.5,-0.02,2797,27.97
1229,Entry long,2025-10-17 14:17,Long,24982.5,1,24982.5,69.5,0.14,95,0.19,-9.5,-0.02,2797,27.97
1230,Exit long,2025-10-17 15:22,Exit Long,25049,1,25017,64,0.13,74.5,0.15,-33.5,-0.07,2861,28.61
1230,Entry long,2025-10-17 15:02,Long,25017,1,25017,64,0.13,74.5,0.15,-33.5,-0.07,2861,28.61
1231,Exit long,2025-10-20 00:19,Exit Long,25107.25,1,25094.75,25,0.05,40,0.08,-3.5,-0.01,2886,28.86
1231,Entry long,2025-10-19 23:59,Long,25094.75,1,25094.75,25,0.05,40,0.08,-3.5,-0.01,2886,28.86
1232,Exit long,2025-10-20 09:50,Exit Long,25220.25,1,25172.75,95,0.19,118.5,0.24,-10,-0.02,2981,29.81
1232,Entry long,2025-10-20 09:31,Long,25172.75,1,25172.75,95,0.19,118.5,0.24,-10,-0.02,2981,29.81
1233,Exit long,2025-10-20 10:33,Exit Long,25279.75,1,25247.75,64,0.13,74.5,0.15,-17.5,-0.03,3045,30.45
1233,Entry long,2025-10-20 10:23,Long,25247.75,1,25247.75,64,0.13,74.5,0.15,-17.5,-0.03,3045,30.45
1234,Exit long,2025-10-20 11:52,Exit Long,25337.5,1,25320,35,0.07,51,0.10,-61.5,-0.12,3080,30.80
1234,Entry long,2025-10-20 11:08,Long,25320,1,25320,35,0.07,51,0.10,-61.5,-0.12,3080,30.80
1235,Exit long,2025-10-20 21:06,Exit Long,25347,1,25345.25,3.5,0.01,19.5,0.04,-112,-0.22,3083.5,30.84
1235,Entry long,2025-10-20 13:37,Long,25345.25,1,25345.25,3.5,0.01,19.5,0.04,-112,-0.22,3083.5,30.84
1236,Exit short,2025-10-21 00:55,Exit Short,25315,1,25320.75,11.5,0.02,17,0.03,-14,-0.03,3095,30.95
1236,Entry short,2025-10-21 00:11,Short,25320.75,1,25320.75,11.5,0.02,17,0.03,-14,-0.03,3095,30.95
1237,Exit short,2025-10-21 03:14,Exit Short,25266.5,1,25284.75,36.5,0.07,48.5,0.10,-19.5,-0.04,3131.5,31.32
1237,Entry short,2025-10-21 02:03,Short,25284.75,1,25284.75,36.5,0.07,48.5,0.10,-19.5,-0.04,3131.5,31.32
1238,Exit long,2025-10-21 09:32,Exit Long,25270.75,1,25303.25,-65,-0.13,25,0.05,-69.5,-0.14,3066.5,30.67
1238,Entry long,2025-10-21 07:42,Long,25303.25,1,25303.25,-65,-0.13,25,0.05,-69.5,-0.14,3066.5,30.67
1239,Exit short,2025-10-21 09:49,Exit Short,25225.5,1,25270.75,90.5,0.18,97,0.19,-46.5,-0.09,3157,31.57
1239,Entry short,2025-10-21 09:32,Short,25270.75,1,25270.75,90.5,0.18,97,0.19,-46.5,-0.09,3157,31.57
1240,Exit long,2025-10-22 04:53,Exit Long,25260,1,25337,-154,-0.30,21,0.04,-242,-0.48,3003,30.03
1240,Entry long,2025-10-21 12:29,Long,25337,1,25337,-154,-0.30,21,0.04,-242,-0.48,3003,30.03
1241,Exit short,2025-10-22 07:09,Exit Short,25245.25,1,25260,29.5,0.06,58,0.11,-90,-0.18,3032.5,30.33
1241,Entry short,2025-10-22 04:53,Short,25260,1,25260,29.5,0.06,58,0.11,-90,-0.18,3032.5,30.33
1242,Exit short,2025-10-22 07:44,Exit Short,25210.5,1,25236.75,52.5,0.10,58.5,0.12,-21.5,-0.04,3085,30.85
1242,Entry short,2025-10-22 07:30,Short,25236.75,1,25236.75,52.5,0.10,58.5,0.12,-21.5,-0.04,3085,30.85
1243,Exit long,2025-10-22 09:16,Exit Long,25273,1,25263.25,19.5,0.04,25,0.05,-26,-0.05,3104.5,31.05
1243,Entry long,2025-10-22 08:52,Long,25263.25,1,25263.25,19.5,0.04,25,0.05,-26,-0.05,3104.5,31.05
1244,Exit short,2025-10-22 13:53,Exit Short,24835,1,24879,88,0.18,116,0.23,-17,-0.03,3192.5,31.92
1244,Entry short,2025-10-22 13:38,Short,24879,1,24879,88,0.18,116,0.23,-17,-0.03,3192.5,31.92
1245,Exit long,2025-10-22 15:38,Exit Long,25039.75,1,25002.75,74,0.15,78.5,0.16,-38,-0.08,3266.5,32.67
1245,Entry long,2025-10-22 15:20,Long,25002.75,1,25002.75,74,0.15,78.5,0.16,-38,-0.08,3266.5,32.67
1246,Exit long,2025-10-22 21:32,Exit Long,25080.5,1,25063.25,34.5,0.07,38,0.08,-224.5,-0.45,3301,33.01
1246,Entry long,2025-10-22 16:03,Long,25063.25,1,25063.25,34.5,0.07,38,0.08,-224.5,-0.45,3301,33.01
1247,Exit long,2025-10-23 03:12,Exit Long,25120.5,1,25104,33,0.07,35,0.07,-101.5,-0.20,3334,33.34
1247,Entry long,2025-10-22 22:01,Long,25104,1,25104,33,0.07,35,0.07,-101.5,-0.20,3334,33.34
1248,Exit short,2025-10-23 05:23,Exit Short,25036.75,1,25068,62.5,0.12,65.5,0.13,0,0.00,3396.5,33.97
1248,Entry short,2025-10-23 05:11,Short,25068,1,25068,62.5,0.12,65.5,0.13,0,0.00,3396.5,33.97
1249,Exit short,2025-10-23 08:21,Exit Short,24940.75,1,24966,50.5,0.10,55.5,0.11,-17,-0.03,3447,34.47
1249,Entry short,2025-10-23 08:01,Short,24966,1,24966,50.5,0.10,55.5,0.11,-17,-0.03,3447,34.47
1250,Exit short,2025-10-23 12:33,Exit Short,25217.75,1,24943,-549.5,-1.10,13,0.03,-568.5,-1.14,2897.5,28.98
1250,Entry short,2025-10-23 08:36,Short,24943,1,24943,-549.5,-1.10,13,0.03,-568.5,-1.14,2897.5,28.98
1251,Exit long,2025-10-23 12:54,Exit Long,25235,1,25217.75,34.5,0.07,38.5,0.08,-28.5,-0.06,2932,29.32
1251,Entry long,2025-10-23 12:33,Long,25217.75,1,25217.75,34.5,0.07,38.5,0.08,-28.5,-0.06,2932,29.32
1252,Exit long,2025-10-23 18:39,Exit Long,25302,1,25289,26,0.05,28.5,0.06,-7,-0.01,2958,29.58
1252,Entry long,2025-10-23 18:01,Long,25289,1,25289,26,0.05,28.5,0.06,-7,-0.01,2958,29.58
1253,Exit long,2025-10-24 02:04,Exit Long,25350.5,1,25344.25,12.5,0.02,17.5,0.03,-8.5,-0.02,2970.5,29.71
1253,Entry long,2025-10-24 01:48,Long,25344.25,1,25344.25,12.5,0.02,17.5,0.03,-8.5,-0.02,2970.5,29.71
1254,Exit long,2025-10-24 05:29,Exit Long,25380,1,25364.75,30.5,0.06,32.5,0.06,-2.5,0.00,3001,30.01
1254,Entry long,2025-10-24 05:19,Long,25364.75,1,25364.75,30.5,0.06,32.5,0.06,-2.5,0.00,3001,30.01
1255,Exit short,2025-10-26 18:35,Exit Short,25744.5,1,25508.25,-472.5,-0.93,10,0.02,-559.5,-1.10,2528.5,25.29
1255,Entry short,2025-10-24 16:12,Short,25508.25,1,25508.25,-472.5,-0.93,10,0.02,-559.5,-1.10,2528.5,25.29
1256,Exit long,2025-10-26 23:10,Exit Long,25751.5,1,25744.5,14,0.03,18.5,0.04,-74,-0.14,2542.5,25.42
1256,Entry long,2025-10-26 18:35,Long,25744.5,1,25744.5,14,0.03,18.5,0.04,-74,-0.14,2542.5,25.42
1257,Exit long,2025-10-27 03:13,Exit Long,25799.25,1,25793.5,11.5,0.02,18.5,0.04,-28.5,-0.06,2554,25.54
1257,Entry long,2025-10-27 02:17,Long,25793.5,1,25793.5,11.5,0.02,18.5,0.04,-28.5,-0.06,2554,25.54
1258,Exit long,2025-10-27 06:26,Exit Long,25845,1,25836.75,16.5,0.03,17.5,0.03,-15.5,-0.03,2570.5,25.71
1258,Entry long,2025-10-27 05:59,Long,25836.75,1,25836.75,16.5,0.03,17.5,0.03,-15.5,-0.03,2570.5,25.71
1259,Exit long,2025-10-27 11:32,Exit Long,25901.5,1,25849.5,104,0.20,106.5,0.21,-106.5,-0.21,2674.5,26.75
1259,Entry long,2025-10-27 06:49,Long,25849.5,1,25849.5,104,0.20,106.5,0.21,-106.5,-0.21,2674.5,26.75
1260,Exit long,2025-10-27 13:43,Exit Long,25925,1,25906.75,36.5,0.07,43,0.08,-29.5,-0.06,2711,27.11
1260,Entry long,2025-10-27 12:07,Long,25906.75,1,25906.75,36.5,0.07,43,0.08,-29.5,-0.06,2711,27.11
1261,Exit long,2025-10-27 15:40,Exit Long,25943,1,25933.5,19,0.04,25.5,0.05,-25.5,-0.05,2730,27.30
1261,Entry long,2025-10-27 14:43,Long,25933.5,1,25933.5,19,0.04,25.5,0.05,-25.5,-0.05,2730,27.30
1262,Exit long,2025-10-27 16:22,Exit Long,25991,1,25977,28,0.05,34,0.07,-1,0.00,2758,27.58
1262,Entry long,2025-10-27 16:16,Long,25977,1,25977,28,0.05,34,0.07,-1,0.00,2758,27.58
1263,Exit long,2025-10-27 19:30,Exit Long,26012.75,1,26004.25,17,0.03,28,0.05,-4,-0.01,2775,27.75
1263,Entry long,2025-10-27 19:16,Long,26004.25,1,26004.25,17,0.03,28,0.05,-4,-0.01,2775,27.75
1264,Exit short,2025-10-27 21:01,Exit Short,25975.5,1,25980,9,0.02,16,0.03,-20,-0.04,2784,27.84
1264,Entry short,2025-10-27 20:31,Short,25980,1,25980,9,0.02,16,0.03,-20,-0.04,2784,27.84
1265,Exit short,2025-10-28 00:59,Exit Short,25959,1,25966.25,14.5,0.03,19.5,0.04,-45.5,-0.09,2798.5,27.99
1265,Entry short,2025-10-27 21:21,Short,25966.25,1,25966.25,14.5,0.03,19.5,0.04,-45.5,-0.09,2798.5,27.99
1266,Exit short,2025-10-28 01:39,Exit Short,25949.5,1,25955.5,12,0.02,18,0.03,-1.5,0.00,2810.5,28.11
1266,Entry short,2025-10-28 01:08,Short,25955.5,1,25955.5,12,0.02,18,0.03,-1.5,0.00,2810.5,28.11
1267,Exit long,2025-10-28 08:21,Exit Long,26019.5,1,26004,31,0.06,59,0.11,-1,0.00,2841.5,28.42
1267,Entry long,2025-10-28 08:11,Long,26004,1,26004,31,0.06,59,0.11,-1,0.00,2841.5,28.42
1268,Exit long,2025-10-28 12:11,Exit Long,26085,1,26069.5,31,0.06,49,0.09,-127,-0.24,2872.5,28.73
1268,Entry long,2025-10-28 09:31,Long,26069.5,1,26069.5,31,0.06,49,0.09,-127,-0.24,2872.5,28.73
1269,Exit long,2025-10-28 13:36,Exit Long,26146,1,26081.75,128.5,0.25,136.5,0.26,-8.5,-0.02,3001,30.01
1269,Entry long,2025-10-28 12:25,Long,26081.75,1,26081.75,128.5,0.25,136.5,0.26,-8.5,-0.02,3001,30.01
1270,Exit long,2025-10-28 14:16,Exit Long,26161.5,1,26150.75,21.5,0.04,25.5,0.05,-19,-0.04,3022.5,30.23
1270,Entry long,2025-10-28 13:51,Long,26150.75,1,26150.75,21.5,0.04,25.5,0.05,-19,-0.04,3022.5,30.23
1271,Exit long,2025-10-28 15:10,Exit Long,26208.5,1,26191.5,34,0.06,37.5,0.07,-23.5,-0.04,3056.5,30.57
1271,Entry long,2025-10-28 14:51,Long,26191.5,1,26191.5,34,0.06,37.5,0.07,-23.5,-0.04,3056.5,30.57
1272,Exit long,2025-10-28 15:34,Exit Long,26229.75,1,26210.25,39,0.07,41.5,0.08,-8,-0.02,3095.5,30.96
1272,Entry long,2025-10-28 15:25,Long,26210.25,1,26210.25,39,0.07,41.5,0.08,-8,-0.02,3095.5,30.96
1273,Exit long,2025-10-28 23:53,Exit Long,26249.5,1,26247.25,4.5,0.01,9,0.02,-46.5,-0.09,3100,31.00
1273,Entry long,2025-10-28 22:48,Long,26247.25,1,26247.25,4.5,0.01,9,0.02,-46.5,-0.09,3100,31.00
1274,Exit long,2025-10-29 01:43,Exit Long,26261,1,26253,16,0.03,19,0.04,-6.5,-0.01,3116,31.16
1274,Entry long,2025-10-29 01:21,Long,26253,1,26253,16,0.03,19,0.04,-6.5,-0.01,3116,31.16
1275,Exit long,2025-10-29 02:14,Exit Long,26273.5,1,26262.5,22,0.04,23,0.04,-12.5,-0.02,3138,31.38
1275,Entry long,2025-10-29 01:57,Long,26262.5,1,26262.5,22,0.04,23,0.04,-12.5,-0.02,3138,31.38
1276,Exit long,2025-10-29 05:23,Exit Long,26239,1,26305,-132,-0.25,10,0.02,-139.5,-0.27,3006,30.06
1276,Entry long,2025-10-29 04:19,Long,26305,1,26305,-132,-0.25,10,0.02,-139.5,-0.27,3006,30.06
1277,Exit short,2025-10-29 06:02,Exit Short,26230.75,1,26239,16.5,0.03,25.5,0.05,-9,-0.02,3022.5,30.23
1277,Entry short,2025-10-29 05:23,Short,26239,1,26239,16.5,0.03,25.5,0.05,-9,-0.02,3022.5,30.23
1278,Exit short,2025-10-29 12:06,Exit Short,26211.75,1,26239.75,56,0.11,63.5,0.12,-19.5,-0.04,3078.5,30.79
1278,Entry short,2025-10-29 11:34,Short,26239.75,1,26239.75,56,0.11,63.5,0.12,-19.5,-0.04,3078.5,30.79
1279,Exit long,2025-10-29 23:16,Exit Long,26388.75,1,26365.75,46,0.09,50,0.09,-40.5,-0.08,3124.5,31.25
1279,Entry long,2025-10-29 22:42,Long,26365.75,1,26365.75,46,0.09,50,0.09,-40.5,-0.08,3124.5,31.25
1280,Exit long,2025-10-30 00:23,Exit Long,26198,1,26391.25,-386.5,-0.73,16.5,0.03,-430.5,-0.82,2738,27.38
1280,Entry long,2025-10-29 23:37,Long,26391.25,1,26391.25,-386.5,-0.73,16.5,0.03,-430.5,-0.82,2738,27.38
1281,Exit short,2025-10-30 07:36,Exit Short,26278,1,26198,-160,-0.31,117.5,0.22,-260.5,-0.50,2578,25.78
1281,Entry short,2025-10-30 00:23,Short,26198,1,26198,-160,-0.31,117.5,0.22,-260.5,-0.50,2578,25.78
1282,Exit long,2025-10-30 08:26,Exit Long,26190.75,1,26278,-174.5,-0.33,18,0.03,-197,-0.37,2403.5,24.04
1282,Entry long,2025-10-30 07:36,Long,26278,1,26278,-174.5,-0.33,18,0.03,-197,-0.37,2403.5,24.04
1283,Exit short,2025-10-30 08:39,Exit Short,26155.5,1,26190.75,70.5,0.13,110,0.21,-4,-0.01,2474,24.74
1283,Entry short,2025-10-30 08:26,Short,26190.75,1,26190.75,70.5,0.13,110,0.21,-4,-0.01,2474,24.74
1284,Exit short,2025-10-30 09:38,Exit Short,25971.75,1,26087,230.5,0.44,242.5,0.46,-21.5,-0.04,2704.5,27.05
1284,Entry short,2025-10-30 09:31,Short,26087,1,26087,230.5,0.44,242.5,0.46,-21.5,-0.04,2704.5,27.05
1285,Exit short,2025-10-30 15:07,Exit Short,25960,1,25989,58,0.11,67,0.13,-54.5,-0.10,2762.5,27.63
1285,Entry short,2025-10-30 14:38,Short,25989,1,25989,58,0.11,67,0.13,-54.5,-0.10,2762.5,27.63
1286,Exit short,2025-10-30 20:51,Exit Short,26192.75,1,25903,-579.5,-1.12,100,0.19,-592,-1.14,2183,21.83
1286,Entry short,2025-10-30 15:47,Short,25903,1,25903,-579.5,-1.12,100,0.19,-592,-1.14,2183,21.83
1287,Exit long,2025-10-30 21:58,Exit Long,26207.75,1,26192.75,30,0.06,32,0.06,-46.5,-0.09,2213,22.13
1287,Entry long,2025-10-30 20:51,Long,26192.75,1,26192.75,30,0.06,32,0.06,-46.5,-0.09,2213,22.13
1288,Exit short,2025-10-31 09:43,Exit Short,26121,1,26167.5,93,0.18,97,0.19,-211,-0.40,2306,23.06
1288,Entry short,2025-10-31 06:26,Short,26167.5,1,26167.5,93,0.18,97,0.19,-211,-0.40,2306,23.06
1289,Exit short,2025-10-31 11:15,Exit Short,26169.75,1,26067.5,-204.5,-0.39,19.5,0.04,-228,-0.44,2101.5,21.02
1289,Entry short,2025-10-31 10:22,Short,26067.5,1,26067.5,-204.5,-0.39,19.5,0.04,-228,-0.44,2101.5,21.02
1290,Exit long,2025-10-31 13:37,Exit Long,25892.75,1,26169.75,-554,-1.06,26.5,0.05,-564,-1.08,1547.5,15.48
1290,Entry long,2025-10-31 11:15,Long,26169.75,1,26169.75,-554,-1.06,26.5,0.05,-564,-1.08,1547.5,15.48
1291,Exit short,2025-10-31 14:40,Exit Short,26012.75,1,25892.75,-240,-0.46,1,0.00,-247.5,-0.48,1307.5,13.08
1291,Entry short,2025-10-31 13:37,Short,25892.75,1,25892.75,-240,-0.46,1,0.00,-247.5,-0.48,1307.5,13.08
1292,Exit long,2025-10-31 15:20,Exit Long,26045.75,1,26012.75,66,0.13,67,0.13,-83.5,-0.16,1373.5,13.74
1292,Entry long,2025-10-31 14:40,Long,26012.75,1,26012.75,66,0.13,67,0.13,-83.5,-0.16,1373.5,13.74
1293,Exit long,2025-11-02 19:07,Exit Long,26094.75,1,26077.5,34.5,0.07,39,0.07,-13,-0.02,1408,14.08
1293,Entry long,2025-11-02 18:34,Long,26077.5,1,26077.5,34.5,0.07,39,0.07,-13,-0.02,1408,14.08
1294,Exit long,2025-11-03 01:46,Exit Long,26036.75,1,26113,-152.5,-0.29,20,0.04,-159.5,-0.31,1255.5,12.56
1294,Entry long,2025-11-02 19:41,Long,26113,1,26113,-152.5,-0.29,20,0.04,-159.5,-0.31,1255.5,12.56
1295,Exit short,2025-11-03 04:04,Exit Short,26095.75,1,26036.75,-118,-0.23,40,0.08,-121,-0.23,1137.5,11.38
1295,Entry short,2025-11-03 01:46,Short,26036.75,1,26036.75,-118,-0.23,40,0.08,-121,-0.23,1137.5,11.38
1296,Exit long,2025-11-03 04:10,Exit Long,26117.5,1,26095.75,43.5,0.08,45.5,0.09,-2,0.00,1181,11.81
1296,Entry long,2025-11-03 04:04,Long,26095.75,1,26095.75,43.5,0.08,45.5,0.09,-2,0.00,1181,11.81
1297,Exit long,2025-11-03 10:17,Exit Long,26085.5,1,26235.75,-300.5,-0.57,60,0.11,-306,-0.58,880.5,8.81
1297,Entry long,2025-11-03 09:30,Long,26235.75,1,26235.75,-300.5,-0.57,60,0.11,-306,-0.58,880.5,8.81
1298,Exit short,2025-11-03 10:31,Exit Short,26026.5,1,26085.5,118,0.23,125.5,0.24,-57,-0.11,998.5,9.99
1298,Entry short,2025-11-03 10:17,Short,26085.5,1,26085.5,118,0.23,125.5,0.24,-57,-0.11,998.5,9.99
1299,Exit long,2025-11-03 13:14,Exit Long,26154.5,1,26140,29,0.06,40.5,0.08,-18,-0.03,1027.5,10.27
1299,Entry long,2025-11-03 12:37,Long,26140,1,26140,29,0.06,40.5,0.08,-18,-0.03,1027.5,10.27
1300,Exit short,2025-11-03 18:46,Exit Short,26064.75,1,26075.5,21.5,0.04,24.5,0.05,-2,0.00,1049,10.49
1300,Entry short,2025-11-03 18:37,Short,26075.5,1,26075.5,21.5,0.04,24.5,0.05,-2,0.00,1049,10.49
1301,Exit short,2025-11-03 21:30,Exit Short,25976.25,1,25997.75,43,0.08,48,0.09,-66,-0.13,1092,10.92
